Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Home,Chrome 132.0.6834.160,,,11-02-2025 09:32:05,11-02-2025 09:33:53,1m - 48.833s,FAILED
,,,,,,,
Test Cases/Home/홈화면 확인/숏컷 객체 강조,Chrome 132.0.6834.160,,,11-02-2025 09:32:05,11-02-2025 09:32:21,16.562s,PASSED
"openBrowser("""")",Chrome 132.0.6834.160,,,11-02-2025 09:32:05,11-02-2025 09:32:07,2.038s,PASSED
"navigateToUrl(""https:/qa.tapas.io/"")",Chrome 132.0.6834.160,,,11-02-2025 09:32:07,11-02-2025 09:32:11,4.179s,PASSED
"searchBox = findTestObject(""Home/숏컷 미로그인/Page_Home  Spotlight/input_More_q"")",Chrome 132.0.6834.160,,,11-02-2025 09:32:11,11-02-2025 09:32:11,0.021s,PASSED
HighlightElement.run(searchBox),Chrome 132.0.6834.160,,,11-02-2025 09:32:11,11-02-2025 09:32:13,2.328s,PASSED
"verifyElementPresent(searchBox, 1)",Chrome 132.0.6834.160,,,11-02-2025 09:32:13,11-02-2025 09:32:14,0.240s,PASSED
"logoImage = findTestObject(""Home/숏컷 미로그인/Page_Home  Spotlight/img_More_absolute right-2 top-24 -translate-y-24"")",Chrome 132.0.6834.160,,,11-02-2025 09:32:14,11-02-2025 09:32:14,0.005s,PASSED
HighlightElement.run(logoImage),Chrome 132.0.6834.160,,,11-02-2025 09:32:14,11-02-2025 09:32:16,2.292s,PASSED
"verifyElementPresent(logoImage, 1)",Chrome 132.0.6834.160,,,11-02-2025 09:32:16,11-02-2025 09:32:16,0.241s,PASSED
"loginButton = findTestObject(""Home/숏컷 미로그인/Page_Home  Spotlight/button_Login"")",Chrome 132.0.6834.160,,,11-02-2025 09:32:16,11-02-2025 09:32:16,0.006s,PASSED
HighlightElement.run(loginButton),Chrome 132.0.6834.160,,,11-02-2025 09:32:16,11-02-2025 09:32:19,2.289s,PASSED
"verifyElementPresent(loginButton, 1)",Chrome 132.0.6834.160,,,11-02-2025 09:32:19,11-02-2025 09:32:19,0.235s,PASSED
"publishButton = findTestObject(""Home/숏컷 미로그인/Page_Home  Spotlight/button_Publish"")",Chrome 132.0.6834.160,,,11-02-2025 09:32:19,11-02-2025 09:32:19,0.003s,PASSED
HighlightElement.run(publishButton),Chrome 132.0.6834.160,,,11-02-2025 09:32:19,11-02-2025 09:32:21,2.305s,PASSED
"verifyElementPresent(publishButton, 1)",Chrome 132.0.6834.160,,,11-02-2025 09:32:21,11-02-2025 09:32:21,0.233s,PASSED
"comment(""✅ Test 1 완료. 브라우저 유지 상태에서 Test 2 실행"")",Chrome 132.0.6834.160,,,11-02-2025 09:32:21,11-02-2025 09:32:21,0.007s,PASSED
,,,,,,,
Test Cases/Home/홈화면 확인/숏컷 확인 - 로그인 - 강조 확인,Chrome 132.0.6834.160,,,11-02-2025 09:32:21,11-02-2025 09:32:39,17.595s,PASSED
"url = ""https://qa.tapas.io/account/signin?from=/""",Chrome 132.0.6834.160,,,11-02-2025 09:32:21,11-02-2025 09:32:21,0.001s,PASSED
"email = ""dkttapas00@gmail.com""",Chrome 132.0.6834.160,,,11-02-2025 09:32:21,11-02-2025 09:32:21,0.000s,PASSED
"password = ""winehouse""",Chrome 132.0.6834.160,,,11-02-2025 09:32:21,11-02-2025 09:32:21,0.001s,PASSED
"cookieFilePath = ""cookies.save""",Chrome 132.0.6834.160,,,11-02-2025 09:32:21,11-02-2025 09:32:21,0.000s,PASSED
"comment(""🚀 Test 2 시작! 기존 브라우저 사용"")",Chrome 132.0.6834.160,,,11-02-2025 09:32:21,11-02-2025 09:32:21,0.002s,PASSED
cookieFile = new java.io.File(cookieFilePath),Chrome 132.0.6834.160,,,11-02-2025 09:32:21,11-02-2025 09:32:21,0.001s,PASSED
if (cookieFile.exists()),Chrome 132.0.6834.160,,,11-02-2025 09:32:21,11-02-2025 09:32:23,1.522s,PASSED
"searchBox = findTestObject(""Home/숏컷 로그인 신규/Page_Home  Spotlight/input_More_q"")",Chrome 132.0.6834.160,,,11-02-2025 09:32:23,11-02-2025 09:32:23,0.011s,PASSED
HighlightElement.run(searchBox),Chrome 132.0.6834.160,,,11-02-2025 09:32:23,11-02-2025 09:32:26,2.955s,PASSED
"verifyElementPresent(searchBox, 0)",Chrome 132.0.6834.160,,,11-02-2025 09:32:26,11-02-2025 09:32:26,0.241s,PASSED
"logoImage = findTestObject(""Home/숏컷 로그인 신규/Page_Home  Spotlight/img_More_absolute right-2 top-24 -translate-y-24"")",Chrome 132.0.6834.160,,,11-02-2025 09:32:26,11-02-2025 09:32:26,0.006s,PASSED
HighlightElement.run(logoImage),Chrome 132.0.6834.160,,,11-02-2025 09:32:26,11-02-2025 09:32:28,2.282s,PASSED
"verifyElementPresent(logoImage, 0)",Chrome 132.0.6834.160,,,11-02-2025 09:32:28,11-02-2025 09:32:29,0.239s,PASSED
"libraryimage = findTestObject(""Home/숏컷 로그인 신규/Page_Home  Spotlight/library"")",Chrome 132.0.6834.160,,,11-02-2025 09:32:29,11-02-2025 09:32:29,0.005s,PASSED
HighlightElement.run(libraryimage),Chrome 132.0.6834.160,,,11-02-2025 09:32:29,11-02-2025 09:32:31,2.300s,PASSED
