Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Home,Chrome 132.0.6834.160,,,05-02-2025 16:32:13,05-02-2025 16:32:43,29.553s,FAILED
,,,,,,,
Test Cases/Home/숏컷 객체 강조,Chrome 132.0.6834.160,,,05-02-2025 16:32:13,05-02-2025 16:32:33,20.120s,PASSED
Start listener action : beforeTestCase,Chrome 132.0.6834.160,,,05-02-2025 16:32:13,05-02-2025 16:32:13,0.038s,ERROR
"openBrowser("""")",Chrome 132.0.6834.160,,,05-02-2025 16:32:13,05-02-2025 16:32:15,1.827s,PASSED
"navigateToUrl(""https://tapas.io/"")",Chrome 132.0.6834.160,,,05-02-2025 16:32:15,05-02-2025 16:32:17,1.931s,PASSED
"searchBox = findTestObject(""숏컷 미로그인/Page_Home  Spotlight/input_More_q"")",Chrome 132.0.6834.160,,,05-02-2025 16:32:17,05-02-2025 16:32:17,0.062s,PASSED
HighlightElement.run(searchBox),Chrome 132.0.6834.160,,,05-02-2025 16:32:17,05-02-2025 16:32:21,3.948s,PASSED
"verifyElementPresent(searchBox, 0)",Chrome 132.0.6834.160,,,05-02-2025 16:32:21,05-02-2025 16:32:22,1.070s,PASSED
"logoImage = findTestObject(""숏컷 미로그인/Page_Home  Spotlight/img_More_absolute right-2 top-24 -translate-y-24"")",Chrome 132.0.6834.160,,,05-02-2025 16:32:22,05-02-2025 16:32:22,0.007s,PASSED
HighlightElement.run(logoImage),Chrome 132.0.6834.160,,,05-02-2025 16:32:22,05-02-2025 16:32:25,2.297s,PASSED
"verifyElementPresent(logoImage, 0)",Chrome 132.0.6834.160,,,05-02-2025 16:32:25,05-02-2025 16:32:25,0.262s,PASSED
"loginButton = findTestObject(""숏컷 미로그인/Page_Home  Spotlight/button_Login"")",Chrome 132.0.6834.160,,,05-02-2025 16:32:25,05-02-2025 16:32:25,0.006s,PASSED
HighlightElement.run(loginButton),Chrome 132.0.6834.160,,,05-02-2025 16:32:25,05-02-2025 16:32:27,2.283s,PASSED
"verifyElementPresent(loginButton, 0)",Chrome 132.0.6834.160,,,05-02-2025 16:32:27,05-02-2025 16:32:27,0.244s,PASSED
"publishButton = findTestObject(""숏컷 미로그인/Page_Home  Spotlight/button_Publish"")",Chrome 132.0.6834.160,,,05-02-2025 16:32:27,05-02-2025 16:32:27,0.005s,PASSED
HighlightElement.run(publishButton),Chrome 132.0.6834.160,,,05-02-2025 16:32:27,05-02-2025 16:32:30,2.797s,PASSED
"verifyElementPresent(publishButton, 0)",Chrome 132.0.6834.160,,,05-02-2025 16:32:30,05-02-2025 16:32:30,0.243s,PASSED
"comment(""⏳ 3초 대기 후 다음 테스트 케이스 실행"")",Chrome 132.0.6834.160,,,05-02-2025 16:32:30,05-02-2025 16:32:30,0.014s,PASSED
delay(3),Chrome 132.0.6834.160,,,05-02-2025 16:32:30,05-02-2025 16:32:33,3.011s,PASSED
Start listener action : afterTestCase,Chrome 132.0.6834.160,,,05-02-2025 16:32:33,05-02-2025 16:32:33,0.007s,PASSED
,,,,,,,
Test Cases/Home/숏컷 확인 - 로그인 - 강조 확인,Chrome 132.0.6834.160,,,05-02-2025 16:32:33,05-02-2025 16:32:43,9.361s,FAILED
Start listener action : beforeTestCase,Chrome 132.0.6834.160,,,05-02-2025 16:32:34,05-02-2025 16:32:34,0.005s,PASSED
"url = ""https://tapas.io/account/signin?from=/""",Chrome 132.0.6834.160,,,05-02-2025 16:32:34,05-02-2025 16:32:34,0.001s,PASSED
"email = ""dkttapas00@gmail.com""",Chrome 132.0.6834.160,,,05-02-2025 16:32:34,05-02-2025 16:32:34,0.001s,PASSED
"password = ""winehouse""",Chrome 132.0.6834.160,,,05-02-2025 16:32:34,05-02-2025 16:32:34,0.001s,PASSED
"cookieFilePath = ""cookies.save""",Chrome 132.0.6834.160,,,05-02-2025 16:32:34,05-02-2025 16:32:34,0.000s,PASSED
"openBrowser("""")",Chrome 132.0.6834.160,,,05-02-2025 16:32:34,05-02-2025 16:32:35,1.009s,PASSED
navigateToUrl(url),Chrome 132.0.6834.160,,,05-02-2025 16:32:35,05-02-2025 16:32:39,4.139s,PASSED
cookieFile = new java.io.File(cookieFilePath),Chrome 132.0.6834.160,,,05-02-2025 16:32:39,05-02-2025 16:32:39,0.001s,PASSED
if (cookieFile.exists()),Chrome 132.0.6834.160,,,05-02-2025 16:32:39,05-02-2025 16:32:41,1.998s,PASSED
"searchBox = findTestObject(""숏컷 로그인 신규/Page_Home  Spotlight/input_More_q"")",Chrome 132.0.6834.160,,,05-02-2025 16:32:41,05-02-2025 16:32:41,0.013s,PASSED
HighlightElement.run(searchBox),Chrome 132.0.6834.160,,,05-02-2025 16:32:41,05-02-2025 16:32:43,1.918s,FAILED
Start listener action : afterTestCase,Chrome 132.0.6834.160,,,05-02-2025 16:32:43,05-02-2025 16:32:43,0.002s,PASSED
