Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Home,Chrome 132.0.6834.160,,,05-02-2025 16:11:42,05-02-2025 16:12:16,33.718s,FAILED
,,,,,,,
Test Cases/Home/숏컷 객체 강조,Chrome 132.0.6834.160,,,05-02-2025 16:11:42,05-02-2025 16:12:06,24.161s,PASSED
"openBrowser("""")",Chrome 132.0.6834.160,,,05-02-2025 16:11:42,05-02-2025 16:11:45,2.297s,PASSED
"navigateToUrl(""https://tapas.io/"")",Chrome 132.0.6834.160,,,05-02-2025 16:11:45,05-02-2025 16:11:47,2.167s,PASSED
"searchBox = findTestObject(""숏컷 미로그인/Page_Home  Spotlight/input_More_q"")",Chrome 132.0.6834.160,,,05-02-2025 16:11:47,05-02-2025 16:11:47,0.074s,PASSED
HighlightElement.run(searchBox),Chrome 132.0.6834.160,,,05-02-2025 16:11:47,05-02-2025 16:11:52,5.491s,PASSED
"verifyElementPresent(searchBox, 0)",Chrome 132.0.6834.160,,,05-02-2025 16:11:52,05-02-2025 16:11:53,0.231s,PASSED
"logoImage = findTestObject(""숏컷 미로그인/Page_Home  Spotlight/img_More_absolute right-2 top-24 -translate-y-24"")",Chrome 132.0.6834.160,,,05-02-2025 16:11:53,05-02-2025 16:11:53,0.006s,PASSED
HighlightElement.run(logoImage),Chrome 132.0.6834.160,,,05-02-2025 16:11:53,05-02-2025 16:11:56,3.265s,PASSED
"verifyElementPresent(logoImage, 0)",Chrome 132.0.6834.160,,,05-02-2025 16:11:56,05-02-2025 16:11:56,0.231s,PASSED
"loginButton = findTestObject(""숏컷 미로그인/Page_Home  Spotlight/button_Login"")",Chrome 132.0.6834.160,,,05-02-2025 16:11:56,05-02-2025 16:11:56,0.006s,PASSED
HighlightElement.run(loginButton),Chrome 132.0.6834.160,,,05-02-2025 16:11:56,05-02-2025 16:11:59,3.277s,PASSED
"verifyElementPresent(loginButton, 0)",Chrome 132.0.6834.160,,,05-02-2025 16:11:59,05-02-2025 16:12:00,0.227s,PASSED
"publishButton = findTestObject(""숏컷 미로그인/Page_Home  Spotlight/button_Publish"")",Chrome 132.0.6834.160,,,05-02-2025 16:12:00,05-02-2025 16:12:00,0.005s,PASSED
HighlightElement.run(publishButton),Chrome 132.0.6834.160,,,05-02-2025 16:12:00,05-02-2025 16:12:03,3.272s,PASSED
"verifyElementPresent(publishButton, 0)",Chrome 132.0.6834.160,,,05-02-2025 16:12:03,05-02-2025 16:12:03,0.226s,PASSED
"comment(""⏳ 3초 대기 후 다음 테스트 케이스 실행"")",Chrome 132.0.6834.160,,,05-02-2025 16:12:03,05-02-2025 16:12:03,0.010s,PASSED
delay(3),Chrome 132.0.6834.160,,,05-02-2025 16:12:03,05-02-2025 16:12:06,3.011s,PASSED
closeBrowser(),Chrome 132.0.6834.160,,,05-02-2025 16:12:06,05-02-2025 16:12:06,0.169s,PASSED
,,,,,,,
Test Cases/Home/숏컷 확인 - 로그인 - 강조 확인,Chrome 132.0.6834.160,,,05-02-2025 16:12:06,05-02-2025 16:12:16,9.443s,FAILED
"url = ""https://tapas.io/account/signin?from=/""",Chrome 132.0.6834.160,,,05-02-2025 16:12:07,05-02-2025 16:12:07,0.000s,PASSED
"email = ""dkttapas00@gmail.com""",Chrome 132.0.6834.160,,,05-02-2025 16:12:07,05-02-2025 16:12:07,0.002s,PASSED
"password = ""winehouse""",Chrome 132.0.6834.160,,,05-02-2025 16:12:07,05-02-2025 16:12:07,0.000s,PASSED
"cookieFilePath = ""cookies.save""",Chrome 132.0.6834.160,,,05-02-2025 16:12:07,05-02-2025 16:12:07,0.001s,PASSED
"openBrowser("""")",Chrome 132.0.6834.160,,,05-02-2025 16:12:07,05-02-2025 16:12:08,1.104s,PASSED
navigateToUrl(url),Chrome 132.0.6834.160,,,05-02-2025 16:12:08,05-02-2025 16:12:12,3.739s,PASSED
cookieFile = new java.io.File(cookieFilePath),Chrome 132.0.6834.160,,,05-02-2025 16:12:12,05-02-2025 16:12:12,0.002s,PASSED
if (cookieFile.exists()),Chrome 132.0.6834.160,,,05-02-2025 16:12:12,05-02-2025 16:12:14,2.196s,PASSED
"searchBox = findTestObject(""숏컷 로그인 신규/Page_Home  Spotlight/input_More_q"")",Chrome 132.0.6834.160,,,05-02-2025 16:12:14,05-02-2025 16:12:14,0.006s,PASSED
HighlightElement.run(searchBox),Chrome 132.0.6834.160,,,05-02-2025 16:12:14,05-02-2025 16:12:16,2.098s,FAILED
