Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Home,Chrome 132.0.6834.160,,,05-02-2025 16:59:28,05-02-2025 17:00:02,33.904s,PASSED
,,,,,,,
Test Cases/Home/숏컷 객체 강조,Chrome 132.0.6834.160,,,05-02-2025 16:59:28,05-02-2025 16:59:45,16.679s,PASSED
"openBrowser("""")",Chrome 132.0.6834.160,,,05-02-2025 16:59:28,05-02-2025 16:59:30,1.843s,PASSED
"navigateToUrl(""https://tapas.io/"")",Chrome 132.0.6834.160,,,05-02-2025 16:59:30,05-02-2025 16:59:32,2.111s,PASSED
"searchBox = findTestObject(""숏컷 미로그인/Page_Home  Spotlight/input_More_q"")",Chrome 132.0.6834.160,,,05-02-2025 16:59:32,05-02-2025 16:59:32,0.067s,PASSED
HighlightElement.run(searchBox),Chrome 132.0.6834.160,,,05-02-2025 16:59:32,05-02-2025 16:59:36,4.165s,PASSED
"verifyElementPresent(searchBox, 0)",Chrome 132.0.6834.160,,,05-02-2025 16:59:36,05-02-2025 16:59:37,0.837s,PASSED
"logoImage = findTestObject(""숏컷 미로그인/Page_Home  Spotlight/img_More_absolute right-2 top-24 -translate-y-24"")",Chrome 132.0.6834.160,,,05-02-2025 16:59:37,05-02-2025 16:59:37,0.004s,PASSED
HighlightElement.run(logoImage),Chrome 132.0.6834.160,,,05-02-2025 16:59:37,05-02-2025 16:59:39,2.271s,PASSED
"verifyElementPresent(logoImage, 0)",Chrome 132.0.6834.160,,,05-02-2025 16:59:39,05-02-2025 16:59:39,0.235s,PASSED
"loginButton = findTestObject(""숏컷 미로그인/Page_Home  Spotlight/button_Login"")",Chrome 132.0.6834.160,,,05-02-2025 16:59:39,05-02-2025 16:59:39,0.004s,PASSED
HighlightElement.run(loginButton),Chrome 132.0.6834.160,,,05-02-2025 16:59:39,05-02-2025 16:59:42,2.255s,PASSED
"verifyElementPresent(loginButton, 0)",Chrome 132.0.6834.160,,,05-02-2025 16:59:42,05-02-2025 16:59:42,0.231s,PASSED
"publishButton = findTestObject(""숏컷 미로그인/Page_Home  Spotlight/button_Publish"")",Chrome 132.0.6834.160,,,05-02-2025 16:59:42,05-02-2025 16:59:42,0.004s,PASSED
HighlightElement.run(publishButton),Chrome 132.0.6834.160,,,05-02-2025 16:59:42,05-02-2025 16:59:44,2.283s,PASSED
"verifyElementPresent(publishButton, 0)",Chrome 132.0.6834.160,,,05-02-2025 16:59:44,05-02-2025 16:59:45,0.238s,PASSED
"comment(""✅ Test 1 완료. 브라우저 유지 상태에서 Test 2 실행"")",Chrome 132.0.6834.160,,,05-02-2025 16:59:45,05-02-2025 16:59:45,0.010s,PASSED
,,,,,,,
Test Cases/Home/숏컷 확인 - 로그인 - 강조 확인,Chrome 132.0.6834.160,,,05-02-2025 16:59:45,05-02-2025 17:00:02,17.150s,PASSED
"url = ""https://tapas.io/account/signin?from=/""",Chrome 132.0.6834.160,,,05-02-2025 16:59:45,05-02-2025 16:59:45,0.001s,PASSED
"email = ""dkttapas00@gmail.com""",Chrome 132.0.6834.160,,,05-02-2025 16:59:45,05-02-2025 16:59:45,0.001s,PASSED
"password = ""winehouse""",Chrome 132.0.6834.160,,,05-02-2025 16:59:45,05-02-2025 16:59:45,0.000s,PASSED
"cookieFilePath = ""cookies.save""",Chrome 132.0.6834.160,,,05-02-2025 16:59:45,05-02-2025 16:59:45,0.001s,PASSED
"comment(""🚀 Test 2 시작! 기존 브라우저 사용"")",Chrome 132.0.6834.160,,,05-02-2025 16:59:45,05-02-2025 16:59:45,0.002s,PASSED
cookieFile = new java.io.File(cookieFilePath),Chrome 132.0.6834.160,,,05-02-2025 16:59:45,05-02-2025 16:59:45,0.001s,PASSED
if (cookieFile.exists()),Chrome 132.0.6834.160,,,05-02-2025 16:59:45,05-02-2025 16:59:46,1.375s,PASSED
"searchBox = findTestObject(""숏컷 로그인 신규/Page_Home  Spotlight/input_More_q"")",Chrome 132.0.6834.160,,,05-02-2025 16:59:46,05-02-2025 16:59:46,0.013s,PASSED
HighlightElement.run(searchBox),Chrome 132.0.6834.160,,,05-02-2025 16:59:46,05-02-2025 16:59:49,2.689s,PASSED
